Dv	E1	E2	E3	E4	E5	E6	E7	E8
1.588288288288288164e-01	-8.636138583716390649e-02	-8.034709796493366696e-02	3.207215048540380115e-02	3.606744536202211027e-02	-3.606744536202211027e-02	-3.207215048540380115e-02	8.034709796493366696e-02	8.636138583716390649e-02
1.590340340340340441e-01	-8.627305704768560568e-02	-8.024757171350724305e-02	3.219246962293331737e-02	3.618968569199460666e-02	-3.618968569199460666e-02	-3.219246962293331737e-02	8.024757171350724305e-02	8.627305704768560568e-02
1.592392392392392442e-01	-8.618457816700500485e-02	-8.014793041271629781e-02	3.231276725420503121e-02	3.631190086482053575e-02	-3.631190086482053575e-02	-3.231276725420503121e-02	8.014793041271629781e-02	8.618457816700500485e-02
1.594444444444444442e-01	-8.609594992499029764e-02	-8.004817457962395966e-02	3.243304328240769613e-02	3.643409077255890804e-02	-3.643409077255890804e-02	-3.243304328240769613e-02	8.004817457962395966e-02	8.609594992499029764e-02
1.596496496496496442e-01	-8.600717304623266279e-02	-7.994830472809924538e-02	3.255329761053903787e-02	3.655625530687498653e-02	-3.655625530687498653e-02	-3.255329761053903787e-02	7.994830472809924538e-02	8.600717304623266279e-02
1.598548548548548442e-01	-8.591824825021587841e-02	-7.984832136874853159e-02	3.267353014138860839e-02	3.667839435940586229e-02	-3.667839435940586229e-02	-3.267353014138860839e-02	7.984832136874853159e-02	8.591824825021587841e-02
1.600600600600600443e-01	-8.582917625134395267e-02	-7.974822500896781852e-02	3.279374077762053225e-02	3.680050782138581666e-02	-3.680050782138581666e-02	-3.279374077762053225e-02	7.974822500896781852e-02	8.582917625134395267e-02
1.602652652652652721e-01	-8.573995775899151406e-02	-7.964801615308841898e-02	3.291392942160351054e-02	3.692259558383188811e-02	-3.692259558383188811e-02	-3.291392942160351054e-02	7.964801615308841898e-02	8.573995775899151406e-02
1.604704704704704721e-01	-8.565059347757290886e-02	-7.954769530215138884e-02	3.303409597557917937e-02	3.704465753750504214e-02	-3.704465753750504214e-02	-3.303409597557917937e-02	7.954769530215138884e-02	8.565059347757290886e-02
1.606756756756756721e-01	-8.556108410649622409e-02	-7.944726295418919060e-02	3.315424034157560262e-02	3.716669357290805498e-02	-3.716669357290805498e-02	-3.315424034157560262e-02	7.944726295418919060e-02	8.556108410649622409e-02
1.608808808808808721e-01	-8.547143034040201315e-02	-7.934671960412631453e-02	3.327436242142399470e-02	3.728870358028493065e-02	-3.728870358028493065e-02	-3.327436242142399470e-02	7.934671960412631453e-02	8.547143034040201315e-02
1.610860860860860722e-01	-8.538163286902127058e-02	-7.924606574383208368e-02	3.339446211675713844e-02	3.741068744961899978e-02	-3.741068744961899978e-02	-3.339446211675713844e-02	7.924606574383208368e-02	8.538163286902127058e-02
1.612912912912912999e-01	-8.529169237731784592e-02	-7.914530186214746577e-02	3.351453932900845534e-02	3.753264507063126115e-02	-3.753264507063126115e-02	-3.351453932900845534e-02	7.914530186214746577e-02	8.529169237731784592e-02
1.614964964964965000e-01	-8.520160954553811228e-02	-7.904442844491174625e-02	3.363459395941036101e-02	3.765457633277918825e-02	-3.765457633277918825e-02	-3.363459395941036101e-02	7.904442844491174625e-02	8.520160954553811228e-02
1.617017017017017000e-01	-8.511138504914822489e-02	-7.894344597498897942e-02	3.375462590899395293e-02	3.777648112525530677e-02	-3.777648112525530677e-02	-3.375462590899395293e-02	7.894344597498897942e-02	8.511138504914822489e-02
1.619069069069069000e-01	-8.502101955909759090e-02	-7.884235493229392600e-02	3.387463507858731043e-02	3.789835933698513376e-02	-3.789835933698513376e-02	-3.387463507858731043e-02	7.884235493229392600e-02	8.502101955909759090e-02
1.621121121121121000e-01	-8.493051374164620193e-02	-7.874115579383433872e-02	3.399462136881462732e-02	3.802021085662644212e-02	-3.802021085662644212e-02	-3.399462136881462732e-02	7.874115579383433872e-02	8.493051374164620193e-02
1.623173173173173278e-01	-8.483986825851791425e-02	-7.863984903365482670e-02	3.411458468009460204e-02	3.814203557256681809e-02	-3.814203557256681809e-02	-3.411458468009460204e-02	7.863984903365482670e-02	8.483986825851791425e-02
1.625225225225225278e-01	-8.474908376692316669e-02	-7.853843512302488561e-02	3.423452491263998670e-02	3.826383337292318249e-02	-3.826383337292318249e-02	-3.423452491263998670e-02	7.853843512302488561e-02	8.474908376692316669e-02
1.627277277277277279e-01	-8.465816091960177980e-02	-7.843691453030122995e-02	3.435444196645589393e-02	3.838560414553952166e-02	-3.838560414553952166e-02	-3.435444196645589393e-02	7.843691453030122995e-02	8.465816091960177980e-02
1.629329329329329279e-01	-8.456710036486636550e-02	-7.833528772103368065e-02	3.447433574133910994e-02	3.850734777798521524e-02	-3.850734777798521524e-02	-3.447433574133910994e-02	7.833528772103368065e-02	8.456710036486636550e-02
1.631381381381381279e-01	-8.447590274664196208e-02	-7.823355515797290882e-02	3.459420613687592266e-02	3.862906415755420347e-02	-3.862906415755420347e-02	-3.459420613687592266e-02	7.823355515797290882e-02	8.447590274664196208e-02
1.633433433433433279e-01	-8.438456870452054615e-02	-7.813171730110443636e-02	3.471405305244241318e-02	3.875075317126284308e-02	-3.875075317126284308e-02	-3.471405305244241318e-02	7.813171730110443636e-02	8.438456870452054615e-02
1.635485485485485557e-01	-8.429309887377739452e-02	-7.802977460762922091e-02	3.483387638720211732e-02	3.887241470584831826e-02	-3.887241470584831826e-02	-3.483387638720211732e-02	7.802977460762922091e-02	8.429309887377739452e-02
1.637537537537537558e-01	-8.420149388543364533e-02	-7.792772753206990421e-02	3.495367604010545665e-02	3.899404864776746110e-02	-3.899404864776746110e-02	-3.495367604010545665e-02	7.792772753206990421e-02	8.420149388543364533e-02
1.639589589589589558e-01	-8.410975436630063751e-02	-7.782557652621339972e-02	3.507345190988794131e-02	3.911565488319494049e-02	-3.911565488319494049e-02	-3.507345190988794131e-02	7.782557652621339972e-02	8.410975436630063751e-02
1.641641641641641558e-01	-8.401788093898948651e-02	-7.772332203917381444e-02	3.519320389506973984e-02	3.923723329802136089e-02	-3.923723329802136089e-02	-3.519320389506973984e-02	7.772332203917381444e-02	8.401788093898948651e-02
1.643693693693693558e-01	-8.392587422198320712e-02	-7.762096451740746472e-02	3.531293189395397214e-02	3.935878377785213822e-02	-3.935878377785213822e-02	-3.531293189395397214e-02	7.762096451740746472e-02	8.392587422198320712e-02
1.645745745745745836e-01	-8.383373482965948698e-02	-7.751850440473206927e-02	3.543263580462581441e-02	3.948030620800589696e-02	-3.948030620800589696e-02	-3.543263580462581441e-02	7.751850440473206927e-02	8.383373482965948698e-02
1.647797797797797836e-01	-8.374146337233222270e-02	-7.741594214237586258e-02	3.555231552497509218e-02	3.960180047351210403e-02	-3.960180047351210403e-02	-3.555231552497509218e-02	7.741594214237586258e-02	8.374146337233222270e-02
1.649849849849849837e-01	-8.364906045628967002e-02	-7.731327816891522819e-02	3.567197095257346184e-02	3.972326645911045812e-02	-3.972326645911045812e-02	-3.567197095257346184e-02	7.731327816891522819e-02	8.364906045628967002e-02
1.651901901901901837e-01	-8.355652668383782566e-02	-7.721051292043316916e-02	3.579160198491775774e-02	3.984470404924835701e-02	-3.984470404924835701e-02	-3.579160198491775774e-02	7.721051292043316916e-02	8.355652668383782566e-02
1.653953953953953837e-01	-8.346386265330822674e-02	-7.710764683042042877e-02	3.591120851918389034e-02	3.996611312807983596e-02	-3.996611312807983596e-02	-3.591120851918389034e-02	7.710764683042042877e-02	8.346386265330822674e-02
1.656006006006006115e-01	-8.337106895915344373e-02	-7.700468032985235967e-02	3.603079045234759692e-02	4.008749357946382597e-02	-4.008749357946382597e-02	-3.603079045234759692e-02	7.700468032985235967e-02	8.337106895915344373e-02
1.658058058058058115e-01	-8.327814619191703516e-02	-7.690161384719977622e-02	3.615034768115952396e-02	4.020884528696198196e-02	-4.020884528696198196e-02	-3.615034768115952396e-02	7.690161384719977622e-02	8.327814619191703516e-02
1.660110110110110115e-01	-8.318509493833591006e-02	-7.679844780844959085e-02	3.626988010214347857e-02	4.033016813383758642e-02	-4.033016813383758642e-02	-3.626988010214347857e-02	7.679844780844959085e-02	8.318509493833591006e-02
1.662162162162162116e-01	-8.309191578129565547e-02	-7.669518263712599149e-02	3.638938761159488805e-02	4.045146200305378692e-02	-4.045146200305378692e-02	-3.638938761159488805e-02	7.669518263712599149e-02	8.309191578129565547e-02
1.664214214214214116e-01	-8.299860929993985170e-02	-7.659181875430282060e-02	3.650887010558048068e-02	4.057272677727143118e-02	-4.057272677727143118e-02	-3.650887010558048068e-02	7.659181875430282060e-02	8.299860929993985170e-02
1.666266266266266116e-01	-8.290517606969377562e-02	-7.648835657868148508e-02	3.662832747993607224e-02	4.069396233884786662e-02	-4.069396233884786662e-02	-3.662832747993607224e-02	7.648835657868148508e-02	8.290517606969377562e-02
1.668318318318318394e-01	-8.281161666217401462e-02	-7.638479652644125650e-02	3.674775963026590681e-02	4.081516856983501140e-02	-4.081516856983501140e-02	-3.674775963026590681e-02	7.638479652644125650e-02	8.281161666217401462e-02
1.670370370370370394e-01	-8.271793164548650601e-02	-7.628113901152024090e-02	3.686716645194068609e-02	4.093634535197752250e-02	-4.093634535197752250e-02	-3.686716645194068609e-02	7.628113901152024090e-02	8.271793164548650601e-02
1.672422422422422394e-01	-8.262412158399569384e-02	-7.617738444541316545e-02	3.698654784009720170e-02	4.105749256671145653e-02	-4.105749256671145653e-02	-3.698654784009720170e-02	7.617738444541316545e-02	8.262412158399569384e-02
1.674474474474474395e-01	-8.253018703846277948e-02	-7.607353323729013073e-02	3.710590368963630203e-02	4.117861009516186888e-02	-4.117861009516186888e-02	-3.710590368963630203e-02	7.607353323729013073e-02	8.253018703846277948e-02
1.676526526526526395e-01	-8.243612856618581786e-02	-7.596958579399742950e-02	3.722523389522210818e-02	4.129969781814181451e-02	-4.129969781814181451e-02	-3.722523389522210818e-02	7.596958579399742950e-02	8.243612856618581786e-02
1.678578578578578673e-01	-8.234194672076455834e-02	-7.586554252007678134e-02	3.734453835132300198e-02	4.142075561614971813e-02	-4.142075561614971813e-02	-3.734453835132300198e-02	7.586554252007678134e-02	8.234194672076455834e-02
1.680630630630630673e-01	-8.224764205239953885e-02	-7.576140381778423416e-02	3.746381695199622192e-02	4.154178336936848598e-02	-4.154178336936848598e-02	-3.746381695199622192e-02	7.576140381778423416e-02	8.224764205239953885e-02
1.682682682682682673e-01	-8.215321510779011183e-02	-7.565717008710870495e-02	3.758306959131590963e-02	4.166278095766322298e-02	-4.166278095766322298e-02	-3.758306959131590963e-02	7.565717008710870495e-02	8.215321510779011183e-02
1.684734734734734674e-01	-8.205866643019293916e-02	-7.555284172579027069e-02	3.770229616294173969e-02	4.178374826057922042e-02	-4.178374826057922042e-02	-3.770229616294173969e-02	7.555284172579027069e-02	8.205866643019293916e-02
1.686786786786786674e-01	-8.196399655944960894e-02	-7.544841912933909767e-02	3.782149656033317875e-02	4.190468515734074861e-02	-4.190468515734074861e-02	-3.782149656033317875e-02	7.544841912933909767e-02	8.196399655944960894e-02
1.688838838838838952e-01	-8.186920603202331448e-02	-7.534390269105283033e-02	3.794067067670452847e-02	4.202559152684890581e-02	-4.202559152684890581e-02	-3.794067067670452847e-02	7.534390269105283033e-02	8.186920603202331448e-02
1.690890890890890952e-01	-8.177429538102291839e-02	-7.523929280203514591e-02	3.805981840502396102e-02	4.214646724767947411e-02	-4.214646724767947411e-02	-3.805981840502396102e-02	7.523929280203514591e-02	8.177429538102291839e-02
1.692942942942942952e-01	-8.167926513622458806e-02	-7.513458985121257427e-02	3.817893963801180512e-02	4.226731219808185780e-02	-4.226731219808185780e-02	-3.817893963801180512e-02	7.513458985121257427e-02	8.167926513622458806e-02
1.694994994994994952e-01	-8.158411582415582564e-02	-7.502979422534727938e-02	3.829803426813959549e-02	4.238812625599674283e-02	-4.238812625599674283e-02	-3.829803426813959549e-02	7.502979422534727938e-02	8.158411582415582564e-02
1.697047047047046953e-01	-8.148884796801449115e-02	-7.492490630906657734e-02	3.841710218762839357e-02	4.250890929895302650e-02	-4.250890929895302650e-02	-3.841710218762839357e-02	7.492490630906657734e-02	8.148884796801449115e-02
1.699099099099098953e-01	-8.139346208780753877e-02	-7.481992648487538478e-02	3.853614328844782999e-02	4.262966120426941313e-02	-4.262966120426941313e-02	-3.853614328844782999e-02	7.481992648487538478e-02	8.139346208780753877e-02
1.701151151151151231e-01	-8.129795870032456573e-02	-7.471485513323676553e-02	3.865515746231390493e-02	4.275038184884875220e-02	-4.275038184884875220e-02	-3.865515746231390493e-02	7.471485513323676553e-02	8.129795870032456573e-02
1.703203203203203231e-01	-8.120233831917693379e-02	-7.460969263232329618e-02	3.877414460068851626e-02	4.287107110927805553e-02	-4.287107110927805553e-02	-3.877414460068851626e-02	7.460969263232329618e-02	8.120233831917693379e-02
1.705255255255255231e-01	-8.110660145484038797e-02	-7.450443935844026921e-02	3.889310459477753751e-02	4.299172886181838044e-02	-4.299172886181838044e-02	-3.889310459477753751e-02	7.450443935844026921e-02	8.110660145484038797e-02
1.707307307307307231e-01	-8.101074861460837162e-02	-7.439909568575606147e-02	3.901203733552935371e-02	4.311235498234208124e-02	-4.311235498234208124e-02	-3.901203733552935371e-02	7.439909568575606147e-02	8.101074861460837162e-02
1.709359359359359232e-01	-8.091478030276781641e-02	-7.429366198639818231e-02	3.913094271363402182e-02	4.323294934645285914e-02	-4.323294934645285914e-02	-3.913094271363402182e-02	7.429366198639818231e-02	8.091478030276781641e-02
1.711411411411411509e-01	-8.081869702047751736e-02	-7.418813863047393764e-02	3.924982061952113355e-02	4.335351182936134778e-02	-4.335351182936134778e-02	-3.924982061952113355e-02	7.418813863047393764e-02	8.081869702047751736e-02
1.713463463463463510e-01	-8.072249926586885782e-02	-7.408252598608210115e-02	3.936867094335903122e-02	4.347404230594500985e-02	-4.347404230594500985e-02	-3.936867094335903122e-02	7.408252598608210115e-02	8.072249926586885782e-02
1.715515515515515510e-01	-8.062618753405748073e-02	-7.397682441932838804e-02	3.948749357505258045e-02	4.359454065072001366e-02	-4.359454065072001366e-02	-3.948749357505258045e-02	7.397682441932838804e-02	8.062618753405748073e-02
1.717567567567567510e-01	-8.052976231714509270e-02	-7.387103429434155322e-02	3.960628840424265662e-02	4.371500673790511271e-02	-4.371500673790511271e-02	-3.960628840424265662e-02	7.387103429434155322e-02	8.052976231714509270e-02
1.719619619619619511e-01	-8.043322410436674896e-02	-7.376515597328868468e-02	3.972505532030418812e-02	4.383544044128930700e-02	-4.383544044128930700e-02	-3.972505532030418812e-02	7.376515597328868468e-02	8.043322410436674896e-02
1.721671671671671511e-01	-8.033657338187143171e-02	-7.365918981639066332e-02	3.984379421234444246e-02	4.395584163435951180e-02	-4.395584163435951180e-02	-3.984379421234444246e-02	7.365918981639066332e-02	8.033657338187143171e-02
1.723723723723723789e-01	-8.023981063299501226e-02	-7.355313618193753955e-02	3.996250496920231848e-02	4.407621019023423570e-02	-4.407621019023423570e-02	-3.996250496920231848e-02	7.355313618193753955e-02	8.023981063299501226e-02
1.725775775775775789e-01	-8.014293633815849915e-02	-7.344699542630341027e-02	4.008118747944613980e-02	4.419654598167388482e-02	-4.419654598167388482e-02	-4.008118747944613980e-02	7.344699542630341027e-02	8.014293633815849915e-02
1.727827827827827789e-01	-8.004595097491969125e-02	-7.334076790396175383e-02	4.019984163137247518e-02	4.431684888107928488e-02	-4.431684888107928488e-02	-4.019984163137247518e-02	7.334076790396175383e-02	8.004595097491969125e-02
1.729879879879879789e-01	-7.994885501799699201e-02	-7.323445396750477565e-02	4.031846731300488956e-02	4.443711876048914156e-02	-4.443711876048914156e-02	-4.031846731300488956e-02	7.323445396750477565e-02	7.994885501799699201e-02
1.731931931931931790e-01	-7.985164893929365404e-02	-7.312805396765235944e-02	4.043706441209196645e-02	4.455735549157842368e-02	-4.455735549157842368e-02	-4.043706441209196645e-02	7.312805396765235944e-02	7.985164893929365404e-02
1.733983983983984067e-01	-7.975433320789288016e-02	-7.302156825318682765e-02	4.055563281610627402e-02	4.467755894565613589e-02	-4.467755894565613589e-02	-4.055563281610627402e-02	7.302156825318682765e-02	7.975433320789288016e-02
1.736036036036036068e-01	-7.965690829022702146e-02	-7.291499717125993207e-02	4.067417241224230429e-02	4.479772899366296635e-02	-4.479772899366296635e-02	-4.067417241224230429e-02	7.291499717125993207e-02	7.965690829022702146e-02
1.738088088088088068e-01	-7.955937464980175622e-02	-7.280834106698962083e-02	4.079268308741556409e-02	4.491786550616965606e-02	-4.491786550616965606e-02	-4.079268308741556409e-02	7.280834106698962083e-02	7.955937464980175622e-02
1.740140140140140068e-01	-7.946173274753227933e-02	-7.270160028374704486e-02	4.091116472826074324e-02	4.503796835335366344e-02	-4.503796835335366344e-02	-4.091116472826074324e-02	7.270160028374704486e-02	7.946173274753227933e-02
1.742192192192192068e-01	-7.936398304159561490e-02	-7.259477516310473832e-02	4.102961722116289095e-02	4.515803740510117292e-02	-4.515803740510117292e-02	-4.102961722116289095e-02	7.259477516310473832e-02	7.936398304159561490e-02
1.744244244244244346e-01	-7.926612598749577243e-02	-7.248786604485614460e-02	4.114804045209154854e-02	4.527807253079751959e-02	-4.527807253079751959e-02	-4.114804045209154854e-02	7.248786604485614460e-02	7.926612598749577243e-02
1.746296296296296346e-01	-7.916816203808332841e-02	-7.238087326701632407e-02	4.126643430692872316e-02	4.539807359953190735e-02	-4.539807359953190735e-02	-4.126643430692872316e-02	7.238087326701632407e-02	7.916816203808332841e-02
1.748348348348348347e-01	-7.907009164357742259e-02	-7.227379716584082792e-02	4.138479867113717403e-02	4.551804047999234715e-02	-4.551804047999234715e-02	-4.138479867113717403e-02	7.227379716584082792e-02	7.907009164357742259e-02
1.750400400400400347e-01	-7.897191525158797631e-02	-7.216663807583949264e-02	4.150313342992444782e-02	4.563797304048350378e-02	-4.563797304048350378e-02	-4.150313342992444782e-02	7.216663807583949264e-02	7.897191525158797631e-02
1.752452452452452347e-01	-7.887363330713703657e-02	-7.205939632978981824e-02	4.162143846820789972e-02	4.575787114892512081e-02	-4.575787114892512081e-02	-4.162143846820789972e-02	7.205939632978981824e-02	7.887363330713703657e-02
1.754504504504504347e-01	-7.877524625268049474e-02	-7.195207225874998558e-02	4.173971367061281301e-02	4.587773467284497753e-02	-4.587773467284497753e-02	-4.173971367061281301e-02	7.195207225874998558e-02	7.877524625268049474e-02
1.756556556556556625e-01	-7.867675452811717651e-02	-7.184466619207195703e-02	4.185795892147154557e-02	4.599756347939847750e-02	-4.599756347939847750e-02	-4.185795892147154557e-02	7.184466619207195703e-02	7.867675452811717651e-02
1.758608608608608626e-01	-7.857815857089518741e-02	-7.173717845741461874e-02	4.197617410482129552e-02	4.611735743532360127e-02	-4.611735743532360127e-02	-4.197617410482129552e-02	7.173717845741461874e-02	7.857815857089518741e-02
1.760660660660660626e-01	-7.847945881579360128e-02	-7.162960938075635386e-02	4.209435910440294248e-02	4.623711640698111025e-02	-4.623711640698111025e-02	-4.209435910440294248e-02	7.162960938075635386e-02	7.847945881579360128e-02
1.762712712712712626e-01	-7.838065569527785659e-02	-7.152195928640771305e-02	4.221251380365886874e-02	4.635684026033139865e-02	-4.635684026033139865e-02	-4.221251380365886874e-02	7.152195928640771305e-02	7.838065569527785659e-02
1.764764764764764626e-01	-7.828174963928430374e-02	-7.141422849702407094e-02	4.233063808573192532e-02	4.647652886093598529e-02	-4.647652886093598529e-02	-4.233063808573192532e-02	7.141422849702407094e-02	7.828174963928430374e-02
1.766816816816816904e-01	-7.818274107530176487e-02	-7.130641733361811618e-02	4.244873183346362100e-02	4.659618207395571643e-02	-4.659618207395571643e-02	-4.244873183346362100e-02	7.130641733361811618e-02	7.818274107530176487e-02
1.768868868868868904e-01	-7.808363042840420210e-02	-7.119852611560394118e-02	4.256679492939195036e-02	4.671579976414805963e-02	-4.671579976414805963e-02	-4.256679492939195036e-02	7.119852611560394118e-02	7.808363042840420210e-02
1.770920920920920905e-01	-7.798441812126290229e-02	-7.109055516064613500e-02	4.268482725575054038e-02	4.683538179586516081e-02	-4.683538179586516081e-02	-4.268482725575054038e-02	7.109055516064613500e-02	7.798441812126290229e-02
1.772972972972972905e-01	-7.788510457416641941e-02	-7.098250478500933713e-02	4.280282869446669358e-02	4.695492803305757745e-02	-4.695492803305757745e-02	-4.280282869446669358e-02	7.098250478500933713e-02	7.788510457416641941e-02
1.775025025025024905e-01	-7.778569020503950382e-02	-7.087437530321434587e-02	4.292079912715914686e-02	4.707443833923999343e-02	-4.707443833923999343e-02	-4.292079912715914686e-02	7.087437530321434587e-02	7.778569020503950382e-02
1.777077077077077183e-01	-7.768617542946242016e-02	-7.076616702824635452e-02	4.303873843513741915e-02	4.719391257755346791e-02	-4.719391257755346791e-02	-4.303873843513741915e-02	7.076616702824635452e-02	7.768617542946242016e-02
1.779129129129129183e-01	-7.758656066068983503e-02	-7.065788027151624628e-02	4.315664649939920244e-02	4.731335061069793374e-02	-4.731335061069793374e-02	-4.315664649939920244e-02	7.065788027151624628e-02	7.758656066068983503e-02
1.781181181181181183e-01	-7.748684630966941322e-02	-7.054951534287626225e-02	4.327452320062884911e-02	4.743275230096285350e-02	-4.743275230096285350e-02	-4.327452320062884911e-02	7.054951534287626225e-02	7.748684630966941322e-02
1.783233233233233184e-01	-7.738703278506069150e-02	-7.044107255063107587e-02	4.339236841919687226e-02	4.755211751021780342e-02	-4.755211751021780342e-02	-4.339236841919687226e-02	7.044107255063107587e-02	7.738703278506069150e-02
1.785285285285285184e-01	-7.728712049325310585e-02	-7.033255220154972787e-02	4.351018203515583799e-02	4.767144609991046805e-02	-4.767144609991046805e-02	-4.351018203515583799e-02	7.033255220154972787e-02	7.728712049325310585e-02
1.787337337337337184e-01	-7.718710983838437956e-02	-7.022395460087657582e-02	4.362796392823602154e-02	4.779073793106376061e-02	-4.779073793106376061e-02	-4.362796392823602154e-02	7.022395460087657582e-02	7.718710983838437956e-02
1.789389389389389462e-01	-7.708700122235839780e-02	-7.011528005231505711e-02	4.374571397786589794e-02	4.790999286427385234e-02	-4.790999286427385234e-02	-4.374571397786589794e-02	7.011528005231505711e-02	7.708700122235839780e-02
1.791441441441441462e-01	-7.698679504486309610e-02	-7.000652885817691684e-02	4.386343206312475623e-02	4.802921075970726511e-02	-4.802921075970726511e-02	-4.386343206312475623e-02	7.000652885817691684e-02	7.698679504486309610e-02
1.793493493493493462e-01	-7.688649170338797412e-02	-6.989770131911703099e-02	4.398111806278376390e-02	4.814839147709888689e-02	-4.814839147709888689e-02	-4.398111806278376390e-02	6.989770131911703099e-02	7.688649170338797412e-02
1.795545545545545463e-01	-7.678609159324184530e-02	-6.978879773442053791e-02	4.409877185529458010e-02	4.826753487576160295e-02	-4.826753487576160295e-02	-4.409877185529458010e-02	6.978879773442053791e-02	7.678609159324184530e-02
1.797597597597597463e-01	-7.668559510756971231e-02	-6.967981840187548181e-02	4.421639331876632550e-02	4.838664081452075105e-02	-4.838664081452075105e-02	-4.421639331876632550e-02	6.967981840187548181e-02	7.668559510756971231e-02
1.799649649649649741e-01	-7.658500263737008651e-02	-6.957076361781106000e-02	4.433398233098344993e-02	4.850570915183863296e-02	-4.850570915183863296e-02	-4.433398233098344993e-02	6.957076361781106000e-02	7.658500263737008651e-02
1.801701701701701741e-01	-7.648431457151200208e-02	-6.946163367710871117e-02	4.445153876942046361e-02	4.862473974568432000e-02	-4.862473974568432000e-02	-4.445153876942046361e-02	6.946163367710871117e-02	7.648431457151200208e-02
1.803753753753753741e-01	-7.638353129675155839e-02	-6.935242887321198257e-02	4.456906251118454565e-02	4.874373245359553408e-02	-4.874373245359553408e-02	-4.456906251118454565e-02	6.935242887321198257e-02	7.638353129675155839e-02
1.805805805805805742e-01	-7.628265319774889253e-02	-6.924314949812669651e-02	4.468655343307141592e-02	4.886268713266251479e-02	-4.886268713266251479e-02	-4.468655343307141592e-02	6.924314949812669651e-02	7.628265319774889253e-02
1.807857857857857742e-01	-7.618168065708406933e-02	-6.913379584248521836e-02	4.480401141153499828e-02	4.898160363952610424e-02	-4.898160363952610424e-02	-4.480401141153499828e-02	6.913379584248521836e-02	7.618168065708406933e-02
1.809909909909910020e-01	-7.608061405527390131e-02	-6.902436819544809088e-02	4.492143632269117448e-02	4.910048183037461073e-02	-4.910048183037461073e-02	-4.492143632269117448e-02	6.902436819544809088e-02	7.608061405527390131e-02
1.811961961961962020e-01	-7.597945377078774154e-02	-6.891486684482317493e-02	4.503882804231565395e-02	4.921932156094169231e-02	-4.921932156094169231e-02	-4.503882804231565395e-02	6.891486684482317493e-02	7.597945377078774154e-02
1.814014014014014020e-01	-7.587820018006347089e-02	-6.880529207702097694e-02	4.515618644584256519e-02	4.933812268650317190e-02	-4.933812268650317190e-02	-4.515618644584256519e-02	6.880529207702097694e-02	7.587820018006347089e-02
1.816066066066066020e-01	-7.577685365752345747e-02	-6.869564417707563209e-02	4.527351140836238103e-02	4.945688506187483069e-02	-4.945688506187483069e-02	-4.527351140836238103e-02	6.869564417707563209e-02	7.577685365752345747e-02
1.818118118118118021e-01	-7.567541457559001650e-02	-6.858592342866844105e-02	4.539080280461971900e-02	4.957560854140946605e-02	-4.957560854140946605e-02	-4.539080280461971900e-02	6.858592342866844105e-02	7.567541457559001650e-02
1.820170170170170021e-01	-7.557388330470106441e-02	-6.847613011410057238e-02	4.550806050901203686e-02	4.969429297899441433e-02	-4.969429297899441433e-02	-4.550806050901203686e-02	6.847613011410057238e-02	7.557388330470106441e-02
1.822222222222222299e-01	-7.547226021333200419e-02	-6.836626451428449991e-02	4.562528439558749538e-02	4.981293822804861576e-02	-4.981293822804861576e-02	-4.562528439558749538e-02	6.836626451428449991e-02	7.547226021333200419e-02
1.824274274274274299e-01	-7.537054566800141520e-02	-6.825632690892545484e-02	4.574247433804251584e-02	4.993154414152004006e-02	-4.993154414152004006e-02	-4.574247433804251584e-02	6.825632690892545484e-02	7.537054566800141520e-02
1.826326326326326299e-01	-7.526874003321658291e-02	-6.814631757629174835e-02	4.585963020972068371e-02	5.005011057188279988e-02	-5.005011057188279988e-02	-4.585963020972068371e-02	6.814631757629174835e-02	7.526874003321658291e-02
1.828378378378378299e-01	-7.516684367174514270e-02	-6.803623679336377739e-02	4.597675188361018822e-02	5.016863737113472221e-02	-5.016863737113472221e-02	-4.597675188361018822e-02	6.803623679336377739e-02	7.516684367174514270e-02
1.830430430430430300e-01	-7.506485694425514554e-02	-6.792608483583359447e-02	4.609383923234230962e-02	5.028712439079398300e-02	-5.028712439079398300e-02	-4.609383923234230962e-02	6.792608483583359447e-02	7.506485694425514554e-02
1.832482482482482578e-01	-7.496278020961136268e-02	-6.781586197801138527e-02	4.621089212818910164e-02	5.040557148189701853e-02	-5.040557148189701853e-02	-4.621089212818910164e-02	6.781586197801138527e-02	7.496278020961136268e-02
1.834534534534534578e-01	-7.486061382478174930e-02	-6.770556849304004698e-02	4.632791044310528156e-02	5.052397849499495192e-02	-5.052397849499495192e-02	-4.632791044310528156e-02	6.770556849304004698e-02	7.486061382478174930e-02
1.836586586586586578e-01	-7.475835814486808673e-02	-6.759520465269885925e-02	4.644489404850712932e-02	5.064234528015157388e-02	-5.064234528015157388e-02	-4.644489404850712932e-02	6.759520465269885925e-02	7.475835814486808673e-02
1.838638638638638578e-01	-7.465601352312083161e-02	-6.748477072751529748e-02	4.656184281570932559e-02	5.076067168693962350e-02	-5.076067168693962350e-02	-4.656184281570932559e-02	6.748477072751529748e-02	7.465601352312083161e-02
1.840690690690690579e-01	-7.455358031095270233e-02	-6.737426698675351433e-02	4.667875661548353400e-02	5.087895756443869960e-02	-5.087895756443869960e-02	-4.667875661548353400e-02	6.737426698675351433e-02	7.455358031095270233e-02
